record_id_wav,record_id_text
speakerIp16_A2_002028002003-promptIp16_A2_en_22_109_101,speakerIp16_A2_002028002003-promptIp16_A2_en_22_109_101
speakerIp16_A2_002028002003-promptIp16_A2_en_22_109_102,speakerIp16_A2_002028002003-promptIp16_A2_en_22_109_102
speakerIp16_A2_002028002004-promptIp16_A2_en_22_109_100,speakerIp16_A2_002028002004-promptIp16_A2_en_22_109_100
speakerIp16_A2_002028002004-promptIp16_A2_en_22_109_101,speakerIp16_A2_002028002004-promptIp16_A2_en_22_109_101
speakerIp16_A2_002028002004-promptIp16_A2_en_22_109_102,speakerIp16_A2_002028002004-promptIp16_A2_en_22_109_102
speakerIp16_A2_002028002004-promptIp16_A2_en_22_109_103,speakerIp16_A2_002028002004-promptIp16_A2_en_22_109_103
speakerIp16_A2_002028002005-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028002005-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028002005-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028002005-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028002005-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028002005-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028002005-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028002005-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028002006-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028002006-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028002006-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028002006-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028002006-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028002006-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028002006-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028002006-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028002007-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028002007-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028002007-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028002007-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028002007-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028002007-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028002007-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028002007-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028002008-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028002008-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028002008-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028002008-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028002008-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028002008-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028002008-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028002008-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028002009-promptIp16_A2_en_22_110_101,speakerIp16_A2_002028002009-promptIp16_A2_en_22_110_101
speakerIp16_A2_002028002010-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028002010-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028002010-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028002010-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028002010-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028002010-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028002011-promptIp16_A2_en_22_110_100,speakerIp16_A2_002028002011-promptIp16_A2_en_22_110_100
speakerIp16_A2_002028002011-promptIp16_A2_en_22_110_102,speakerIp16_A2_002028002011-promptIp16_A2_en_22_110_102
speakerIp16_A2_002028002011-promptIp16_A2_en_22_110_103,speakerIp16_A2_002028002011-promptIp16_A2_en_22_110_103
speakerIp16_A2_002028002013-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028002013-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028002013-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028002013-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028002013-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028002013-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028002014-promptIp16_A2_en_22_107_100,speakerIp16_A2_002028002014-promptIp16_A2_en_22_107_100
speakerIp16_A2_002028002014-promptIp16_A2_en_22_107_101,speakerIp16_A2_002028002014-promptIp16_A2_en_22_107_101
speakerIp16_A2_002028002014-promptIp16_A2_en_22_107_102,speakerIp16_A2_002028002014-promptIp16_A2_en_22_107_102
speakerIp16_A2_002028002014-promptIp16_A2_en_22_107_103,speakerIp16_A2_002028002014-promptIp16_A2_en_22_107_103
speakerIp16_A2_002028002015-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028002015-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028002015-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028002015-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028002015-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028002015-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028002016-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028002016-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028002016-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028002016-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028002016-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028002016-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028002016-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028002016-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028002017-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028002017-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028002017-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028002017-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028002017-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028002017-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028002017-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028002017-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028002018-promptIp16_A2_en_22_109_101,speakerIp16_A2_002028002018-promptIp16_A2_en_22_109_101
speakerIp16_A2_002028002019-promptIp16_A2_en_22_110_101,speakerIp16_A2_002028002019-promptIp16_A2_en_22_110_101
speakerIp16_A2_002028002019-promptIp16_A2_en_22_110_103,speakerIp16_A2_002028002019-promptIp16_A2_en_22_110_103
speakerIp16_A2_002028002020-promptIp16_A2_en_22_110_100,speakerIp16_A2_002028002020-promptIp16_A2_en_22_110_100
speakerIp16_A2_002028002020-promptIp16_A2_en_22_110_101,speakerIp16_A2_002028002020-promptIp16_A2_en_22_110_101
speakerIp16_A2_002028002020-promptIp16_A2_en_22_110_102,speakerIp16_A2_002028002020-promptIp16_A2_en_22_110_102
speakerIp16_A2_002028002020-promptIp16_A2_en_22_110_103,speakerIp16_A2_002028002020-promptIp16_A2_en_22_110_103
speakerIp16_A2_002028002021-promptIp16_A2_en_22_107_103,speakerIp16_A2_002028002021-promptIp16_A2_en_22_107_103
speakerIp16_A2_002028002022-promptIp16_A2_en_22_110_103,speakerIp16_A2_002028002022-promptIp16_A2_en_22_110_103
speakerIp16_A2_002028002023-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028002023-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028002023-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028002023-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028002023-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028002023-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028002023-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028002023-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028003001-promptIp16_A2_en_22_109_100,speakerIp16_A2_002028003001-promptIp16_A2_en_22_109_100
speakerIp16_A2_002028003001-promptIp16_A2_en_22_109_101,speakerIp16_A2_002028003001-promptIp16_A2_en_22_109_101
speakerIp16_A2_002028003003-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028003003-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028003003-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028003003-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028003003-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028003003-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028003003-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028003003-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028003004-promptIp16_A2_en_22_110_100,speakerIp16_A2_002028003004-promptIp16_A2_en_22_110_100
speakerIp16_A2_002028003004-promptIp16_A2_en_22_110_101,speakerIp16_A2_002028003004-promptIp16_A2_en_22_110_101
speakerIp16_A2_002028003004-promptIp16_A2_en_22_110_102,speakerIp16_A2_002028003004-promptIp16_A2_en_22_110_102
speakerIp16_A2_002028003004-promptIp16_A2_en_22_110_103,speakerIp16_A2_002028003004-promptIp16_A2_en_22_110_103
speakerIp16_A2_002028003005-promptIp16_A2_en_22_110_100,speakerIp16_A2_002028003005-promptIp16_A2_en_22_110_100
speakerIp16_A2_002028003005-promptIp16_A2_en_22_110_103,speakerIp16_A2_002028003005-promptIp16_A2_en_22_110_103
speakerIp16_A2_002028003006-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028003006-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028003006-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028003006-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028003006-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028003006-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028003006-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028003006-promptIp16_A2_en_22_108_103
speakerIp16_A2_002028003007-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028003007-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028003007-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028003007-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028003008-promptIp16_A2_en_22_109_100,speakerIp16_A2_002028003008-promptIp16_A2_en_22_109_100
speakerIp16_A2_002028003008-promptIp16_A2_en_22_109_101,speakerIp16_A2_002028003008-promptIp16_A2_en_22_109_101
speakerIp16_A2_002028003008-promptIp16_A2_en_22_109_102,speakerIp16_A2_002028003008-promptIp16_A2_en_22_109_102
speakerIp16_A2_002028003008-promptIp16_A2_en_22_109_103,speakerIp16_A2_002028003008-promptIp16_A2_en_22_109_103
speakerIp16_A2_002028003009-promptIp16_A2_en_22_110_100,speakerIp16_A2_002028003009-promptIp16_A2_en_22_110_100
speakerIp16_A2_002028003009-promptIp16_A2_en_22_110_101,speakerIp16_A2_002028003009-promptIp16_A2_en_22_110_101
speakerIp16_A2_002028003009-promptIp16_A2_en_22_110_102,speakerIp16_A2_002028003009-promptIp16_A2_en_22_110_102
speakerIp16_A2_002028003009-promptIp16_A2_en_22_110_103,speakerIp16_A2_002028003009-promptIp16_A2_en_22_110_103
speakerIp16_A2_002028003011-promptIp16_A2_en_22_110_100,speakerIp16_A2_002028003011-promptIp16_A2_en_22_110_100
speakerIp16_A2_002028003011-promptIp16_A2_en_22_110_101,speakerIp16_A2_002028003011-promptIp16_A2_en_22_110_101
speakerIp16_A2_002028003011-promptIp16_A2_en_22_110_102,speakerIp16_A2_002028003011-promptIp16_A2_en_22_110_102
speakerIp16_A2_002028003014-promptIp16_A2_en_22_109_101,speakerIp16_A2_002028003014-promptIp16_A2_en_22_109_101
speakerIp16_A2_002028003015-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028003015-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028003015-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028003015-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028003015-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028003015-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028003016-promptIp16_A2_en_22_110_100,speakerIp16_A2_002028003016-promptIp16_A2_en_22_110_100
speakerIp16_A2_002028003016-promptIp16_A2_en_22_110_101,speakerIp16_A2_002028003016-promptIp16_A2_en_22_110_101
speakerIp16_A2_002028003016-promptIp16_A2_en_22_110_102,speakerIp16_A2_002028003016-promptIp16_A2_en_22_110_102
speakerIp16_A2_002028003016-promptIp16_A2_en_22_110_103,speakerIp16_A2_002028003016-promptIp16_A2_en_22_110_103
speakerIp16_A2_002028003017-promptIp16_A2_en_22_109_100,speakerIp16_A2_002028003017-promptIp16_A2_en_22_109_100
speakerIp16_A2_002028003017-promptIp16_A2_en_22_109_103,speakerIp16_A2_002028003017-promptIp16_A2_en_22_109_103
speakerIp16_A2_002028003018-promptIp16_A2_en_22_109_100,speakerIp16_A2_002028003018-promptIp16_A2_en_22_109_100
speakerIp16_A2_002028003018-promptIp16_A2_en_22_109_103,speakerIp16_A2_002028003018-promptIp16_A2_en_22_109_103
speakerIp16_A2_002028003019-promptIp16_A2_en_22_108_100,speakerIp16_A2_002028003019-promptIp16_A2_en_22_108_100
speakerIp16_A2_002028003019-promptIp16_A2_en_22_108_101,speakerIp16_A2_002028003019-promptIp16_A2_en_22_108_101
speakerIp16_A2_002028003019-promptIp16_A2_en_22_108_102,speakerIp16_A2_002028003019-promptIp16_A2_en_22_108_102
speakerIp16_A2_002028003019-promptIp16_A2_en_22_108_103,speakerIp16_A2_002028003019-promptIp16_A2_en_22_108_103
speakerIp16_A2_002029001002-promptIp16_A2_en_22_108_102,speakerIp16_A2_002029001002-promptIp16_A2_en_22_108_102
speakerIp16_A2_002029001002-promptIp16_A2_en_22_108_103,speakerIp16_A2_002029001002-promptIp16_A2_en_22_108_103
speakerIp16_A2_002029001004-promptIp16_A2_en_22_110_100,speakerIp16_A2_002029001004-promptIp16_A2_en_22_110_100
speakerIp16_A2_002029001004-promptIp16_A2_en_22_110_101,speakerIp16_A2_002029001004-promptIp16_A2_en_22_110_101
speakerIp16_A2_002029001004-promptIp16_A2_en_22_110_102,speakerIp16_A2_002029001004-promptIp16_A2_en_22_110_102
speakerIp16_A2_002029001004-promptIp16_A2_en_22_110_103,speakerIp16_A2_002029001004-promptIp16_A2_en_22_110_103
speakerIp16_A2_002029001007-promptIp16_A2_en_22_107_100,speakerIp16_A2_002029001007-promptIp16_A2_en_22_107_100
speakerIp16_A2_002029001007-promptIp16_A2_en_22_107_101,speakerIp16_A2_002029001007-promptIp16_A2_en_22_107_101
speakerIp16_A2_002029001007-promptIp16_A2_en_22_107_102,speakerIp16_A2_002029001007-promptIp16_A2_en_22_107_102
speakerIp16_A2_002029001007-promptIp16_A2_en_22_107_103,speakerIp16_A2_002029001007-promptIp16_A2_en_22_107_103
speakerIp16_A2_002029001009-promptIp16_A2_en_22_108_100,speakerIp16_A2_002029001009-promptIp16_A2_en_22_108_100
speakerIp16_A2_002029001009-promptIp16_A2_en_22_108_101,speakerIp16_A2_002029001009-promptIp16_A2_en_22_108_101
speakerIp16_A2_002029001009-promptIp16_A2_en_22_108_102,speakerIp16_A2_002029001009-promptIp16_A2_en_22_108_102
speakerIp16_A2_002029001009-promptIp16_A2_en_22_108_103,speakerIp16_A2_002029001009-promptIp16_A2_en_22_108_103
speakerIp16_A2_002029001011-promptIp16_A2_en_22_108_102,speakerIp16_A2_002029001011-promptIp16_A2_en_22_108_102
speakerIp16_A2_002029001011-promptIp16_A2_en_22_108_103,speakerIp16_A2_002029001011-promptIp16_A2_en_22_108_103
speakerIp16_A2_002029001012-promptIp16_A2_en_22_109_100,speakerIp16_A2_002029001012-promptIp16_A2_en_22_109_100
speakerIp16_A2_002029001012-promptIp16_A2_en_22_109_101,speakerIp16_A2_002029001012-promptIp16_A2_en_22_109_101
speakerIp16_A2_002029001012-promptIp16_A2_en_22_109_102,speakerIp16_A2_002029001012-promptIp16_A2_en_22_109_102
speakerIp16_A2_002029001012-promptIp16_A2_en_22_109_103,speakerIp16_A2_002029001012-promptIp16_A2_en_22_109_103
speakerIp16_A2_002029001014-promptIp16_A2_en_22_110_100,speakerIp16_A2_002029001014-promptIp16_A2_en_22_110_100
speakerIp16_A2_002029001014-promptIp16_A2_en_22_110_101,speakerIp16_A2_002029001014-promptIp16_A2_en_22_110_101
speakerIp16_A2_002029001014-promptIp16_A2_en_22_110_102,speakerIp16_A2_002029001014-promptIp16_A2_en_22_110_102
speakerIp16_A2_002029001014-promptIp16_A2_en_22_110_103,speakerIp16_A2_002029001014-promptIp16_A2_en_22_110_103
speakerIp16_A2_002029002001-promptIp16_A2_en_22_109_101,speakerIp16_A2_002029002001-promptIp16_A2_en_22_109_101
speakerIp16_A2_002029002002-promptIp16_A2_en_22_110_100,speakerIp16_A2_002029002002-promptIp16_A2_en_22_110_100
speakerIp16_A2_002029002002-promptIp16_A2_en_22_110_101,speakerIp16_A2_002029002002-promptIp16_A2_en_22_110_101
speakerIp16_A2_002029002002-promptIp16_A2_en_22_110_102,speakerIp16_A2_002029002002-promptIp16_A2_en_22_110_102
speakerIp16_A2_002029002007-promptIp16_A2_en_22_108_101,speakerIp16_A2_002029002007-promptIp16_A2_en_22_108_101
speakerIp16_A2_002029002007-promptIp16_A2_en_22_108_102,speakerIp16_A2_002029002007-promptIp16_A2_en_22_108_102
speakerIp16_A2_002029002007-promptIp16_A2_en_22_108_103,speakerIp16_A2_002029002007-promptIp16_A2_en_22_108_103
speakerIp16_A2_002029002009-promptIp16_A2_en_22_108_100,speakerIp16_A2_002029002009-promptIp16_A2_en_22_108_100
speakerIp16_A2_002029002009-promptIp16_A2_en_22_108_101,speakerIp16_A2_002029002009-promptIp16_A2_en_22_108_101
speakerIp16_A2_002029002009-promptIp16_A2_en_22_108_102,speakerIp16_A2_002029002009-promptIp16_A2_en_22_108_102
speakerIp16_A2_002029002009-promptIp16_A2_en_22_108_103,speakerIp16_A2_002029002009-promptIp16_A2_en_22_108_103
speakerIp16_A2_002029002010-promptIp16_A2_en_22_107_100,speakerIp16_A2_002029002010-promptIp16_A2_en_22_107_100
speakerIp16_A2_002029002010-promptIp16_A2_en_22_107_101,speakerIp16_A2_002029002010-promptIp16_A2_en_22_107_101
speakerIp16_A2_002029002010-promptIp16_A2_en_22_107_102,speakerIp16_A2_002029002010-promptIp16_A2_en_22_107_102
speakerIp16_A2_002029002010-promptIp16_A2_en_22_107_103,speakerIp16_A2_002029002010-promptIp16_A2_en_22_107_103
speakerIp16_A2_002029002012-promptIp16_A2_en_22_108_100,speakerIp16_A2_002029002012-promptIp16_A2_en_22_108_100
speakerIp16_A2_002029002012-promptIp16_A2_en_22_108_102,speakerIp16_A2_002029002012-promptIp16_A2_en_22_108_102
speakerIp16_A2_002029002014-promptIp16_A2_en_22_110_100,speakerIp16_A2_002029002014-promptIp16_A2_en_22_110_100
speakerIp16_A2_002029002014-promptIp16_A2_en_22_110_102,speakerIp16_A2_002029002014-promptIp16_A2_en_22_110_102
speakerIp16_A2_002029002014-promptIp16_A2_en_22_110_103,speakerIp16_A2_002029002014-promptIp16_A2_en_22_110_103
speakerIp16_A2_002999999902-promptIp16_A2_en_22_107_100,speakerIp16_A2_002999999902-promptIp16_A2_en_22_107_100
speakerIp16_A2_002999999902-promptIp16_A2_en_22_107_101,speakerIp16_A2_002999999902-promptIp16_A2_en_22_107_101
speakerIp16_A2_002999999902-promptIp16_A2_en_22_107_103,speakerIp16_A2_002999999902-promptIp16_A2_en_22_107_103
speakerIp16_A2_002999999950-promptIp16_A2_en_22_108_101,speakerIp16_A2_002999999950-promptIp16_A2_en_22_108_101
speakerIp16_A2_002999999950-promptIp16_A2_en_22_108_102,speakerIp16_A2_002999999950-promptIp16_A2_en_22_108_102
speakerIp16_A2_002999999950-promptIp16_A2_en_22_108_103,speakerIp16_A2_002999999950-promptIp16_A2_en_22_108_103
speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_100,speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_100
speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_101,speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_101
speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_102,speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_102
speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_103,speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_103
speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_104,speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_104
speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_105,speakerIp16_B1a_003001001001-promptIp16_B1_en_35_246_105
speakerIp16_B1a_003001001001-promptIp16_B1_en_36_241_100,speakerIp16_B1a_003001001001-promptIp16_B1_en_36_241_100
speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_100,speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_100
speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_101,speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_101
speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_102,speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_102
speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_103,speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_103
speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_104,speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_104
speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_105,speakerIp16_B1a_003001001004-promptIp16_B1_en_35_247_105
speakerIp16_B1a_003001001005-promptIp16_B1_en_35_247_100,speakerIp16_B1a_003001001005-promptIp16_B1_en_35_247_100
speakerIp16_B1a_003001001005-promptIp16_B1_en_35_247_102,speakerIp16_B1a_003001001005-promptIp16_B1_en_35_247_102
speakerIp16_B1a_003001001005-promptIp16_B1_en_35_247_103,speakerIp16_B1a_003001001005-promptIp16_B1_en_35_247_103
speakerIp16_B1a_003001001005-promptIp16_B1_en_35_247_104,speakerIp16_B1a_003001001005-promptIp16_B1_en_35_247_104
speakerIp16_B1a_003001001005-promptIp16_B1_en_35_247_105,speakerIp16_B1a_003001001005-promptIp16_B1_en_35_247_105
speakerIp16_B1a_003001001007-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003001001007-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003001001007-promptIp16_B1_en_35_245_101,speakerIp16_B1a_003001001007-promptIp16_B1_en_35_245_101
speakerIp16_B1a_003001001007-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003001001007-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003001001007-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003001001007-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003001001007-promptIp16_B1_en_35_245_104,speakerIp16_B1a_003001001007-promptIp16_B1_en_35_245_104
speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_100,speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_100
speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_101,speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_101
speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_102,speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_102
speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_103,speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_103
speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_104,speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_104
speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_105,speakerIp16_B1a_003001001011-promptIp16_B1_en_35_246_105
speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_104,speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_104
speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_105,speakerIp16_B1a_003001001013-promptIp16_B1_en_35_248_105
speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_104,speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_104
speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_105,speakerIp16_B1a_003001001014-promptIp16_B1_en_35_248_105
speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_104,speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_104
speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_105,speakerIp16_B1a_003001001016-promptIp16_B1_en_35_248_105
speakerIp16_B1a_003001001017-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003001001017-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003001001017-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003001001017-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003001001017-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003001001017-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003001001017-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003001001017-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_104,speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_104
speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_105,speakerIp16_B1a_003001001019-promptIp16_B1_en_35_248_105
speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_100,speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_100
speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_101,speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_101
speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_102,speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_102
speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_103,speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_103
