wav_filename,wav_filesize,transcript
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005022/myst_005022_2014-02-24_10-12-14_MX_4.1/myst_005022_2014-02-24_10-12-14_MX_4.1_039.wav,454846,a reaction is taking place because when it is in the cup when it dissolves when it is poured into a cup the bubbles start going everywhere but after a while they calm down
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995304/myst_995304_2009-05-03_00-00-00_ME_2.2/myst_995304_2009-05-03_00-00-00_ME_2.2_003.wav,167692,um we've been doing electricity and making light bulbs and motors work
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004031/myst_004031_2014-01-28_08-25-01_EE_3.3/myst_004031_2014-01-28_08-25-01_EE_3.3_012.wav,204640,well the magnetic force is transferring through the nail
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013031/myst_013031_2014-05-29_11-08-35_LS_4.1/myst_013031_2014-05-29_11-08-35_LS_4.1_018.wav,115530,the weasel might get eaten by the rattlesnake
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990082/myst_990082_2008-08-05_00-00-00_MS_3.1/myst_990082_2008-08-05_00-00-00_MS_3.1_014.wav,152556,um we were measuring with milliliters
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996409/myst_996409_2009-09-09_00-00-00_VB_1.3/myst_996409_2009-09-09_00-00-00_VB_1.3_017.wav,52588,i don't know
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990503/myst_990503_2010-09-02_00-00-00_WA_3.2/myst_990503_2010-09-02_00-00-00_WA_3.2_023.wav,226220,no i'm trying to say that more water evaporates in a desert than it does in a jungle
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993758/myst_993758_2011-23-02_00-00-00_VB_2.2/myst_993758_2011-23-02_00-00-00_VB_2.2_012.wav,183916,you can control what the boat's made out of and the size
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007231/myst_007231_2014-09-24_08-12-39_MX_1.1/myst_007231_2014-09-24_08-12-39_MX_1.1_001.wav,39044,good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990007/myst_990007_2008-09-05_00-00-00_ME_2.3/myst_990007_2008-09-05_00-00-00_ME_2.3_002.wav,305964,um we've been learning what sticks to which and how to make electricity with batteries and a light bulb
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996412/myst_996412_2009-24-09_00-00-00_VB_3.1/myst_996412_2009-24-09_00-00-00_VB_3.1_024.wav,231724,um you need to make um you can't test too many variables at once
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002276/myst_002276_2015-04-30_13-31-52_LS_3.3/myst_002276_2015-04-30_13-31-52_LS_3.3_002.wav,364990,we've been learning how this system such as circulatory system vascular system on digestive system respiratory system
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005028/myst_005028_2014-02-24_09-46-13_MX_4.1/myst_005028_2014-02-24_09-46-13_MX_4.1_029.wav,395018,there's a chemical reaction because there's water coming off the sides of the glass since the since the ice cubes were added so it makes it way colder and it starts to like over cold so it gets colder and it comes off the side
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022201/myst_022201_2014-12-12_11-08-25_LS_4.1/myst_022201_2014-12-12_11-08-25_LS_4.1_020.wav,366252,the brain helps by it by showing the person by telling the person what their thinking about doing and what they're going to do
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997248/myst_997248_2008-11-12_00-00-00_ME_2.3/myst_997248_2008-11-12_00-00-00_ME_2.3_011.wav,22188,yes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005012/myst_005012_2014-02-13_10-32-14_MX_3.2/myst_005012_2014-02-13_10-32-14_MX_3.2_005.wav,452782,it is the message if concentration definitely i think it is like they are trying to see which one is more concentrate when you add scoops of add some salt and critic acid into the water
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996418/myst_996418_2009-16-09_00-00-00_VB_2.1/myst_996418_2009-16-09_00-00-00_VB_2.1_016.wav,57036,can you repeat the question
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013052/myst_013052_2014-04-16_08-32-28_LS_1.1/myst_013052_2014-04-16_08-32-28_LS_1.1_021.wav,176438,are different layers and interacting parts to create a subsystem
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002123/myst_002123_2014-03-21_08-30-31_LS_2.3/myst_002123_2014-03-21_08-30-31_LS_2.3_043.wav,291272,it breaks down the food and the stomach and it gives off the nutrients the nutrients tot he liver so it could clean it out
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997281/myst_997281_2009-12-01_00-00-00_ME_3.2/myst_997281_2009-12-01_00-00-00_ME_3.2_022.wav,83820,um i think it looked a little like this
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002013/myst_002013_2014-03-11_11-14-16_LS_2.1/myst_002013_2014-03-11_11-14-16_LS_2.1_051.wav,444280,it effects the plant by the plants plants are living organisms and plants need to need oxygen just as humans because humans are living organisms
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007255/myst_007255_2014-09-29_14-06-39_MX_1.2/myst_007255_2014-09-29_14-06-39_MX_1.2_004.wav,366776,i'm so we mix the sand in the water and mixed them together to make a solution ah sand water in way mix to salt in the water to make salt water
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013030/myst_013030_2014-05-08_14-08-20_LS_2.3/myst_013030_2014-05-08_14-08-20_LS_2.3_007.wav,81098,the things in the lake
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007240/myst_007240_2014-09-24_08-41-19_MX_1.1/myst_007240_2014-09-24_08-41-19_MX_1.1_024.wav,56044,a solution
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995741/myst_995741_2011-23-02_00-00-00_ME_3.1/myst_995741_2011-23-02_00-00-00_ME_3.1_043.wav,302700,it's um it's a schematic and um it's k it's like in the picture two light bulbs and two batteries
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990039/myst_990039_2008-07-05_00-00-00_MS_3.1/myst_990039_2008-07-05_00-00-00_MS_3.1_089.wav,34060,fifty yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013013/myst_013013_2014-05-28_09-28-08_LS_4.2/myst_013013_2014-05-28_09-28-08_LS_4.2_023.wav,212990,skunk is scaring away the wolf because it has it's gonna it's making
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012017/myst_012017_2014-03-10_12-04-08_SRL_2.1/myst_012017_2014-03-10_12-04-08_SRL_2.1_032.wav,132022,it's called an alluvial fan you have it written right there on the screen
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/008065/myst_008065_2014-04-09_08-29-09_EE_1.4/myst_008065_2014-04-09_08-29-09_EE_1.4_007.wav,118916,that the wax melts and it's drips down
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004022/myst_004022_2013-11-18_09-01-37_EE_1.1/myst_004022_2013-11-18_09-01-37_EE_1.1_001.wav,68044,great how are you
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004024/myst_004024_2013-12-17_09-38-24_EE_2.2/myst_004024_2013-12-17_09-38-24_EE_2.2_019.wav,82334,flowing thank you marnie good bye
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012016/myst_012016_2013-12-18_10-07-22_MX_3.2/myst_012016_2013-12-18_10-07-22_MX_3.2_011.wav,52336,i don't know
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012016/myst_012016_2014-03-10_12-39-46_SRL_2.2/myst_012016_2014-03-10_12-39-46_SRL_2.2_011.wav,74348,i don't know
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012021/myst_012021_2014-03-11_10-37-42_SRL_3.2/myst_012021_2014-03-11_10-37-42_SRL_3.2_007.wav,187502,they're different kinds of minerals
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995741/myst_995741_2011-11-02_00-00-00_ME_2.1/myst_995741_2011-11-02_00-00-00_ME_2.1_022.wav,432556,um i don't really know what thera they are but i i think like they're like like that like the wi the power and the wire gets to the um light bulb
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990035/myst_990035_2008-22-04_00-00-00_MS_1.2/myst_990035_2008-22-04_00-00-00_MS_1.2_082.wav,269132,like if you want you can make a model of the thing that you're using to do it and like you can use it all the time
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990016/myst_990016_2008-24-04_00-00-00_MS_1.3/myst_990016_2008-24-04_00-00-00_MS_1.3_032.wav,26828,yes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004015/myst_004015_2013-12-17_09-19-13_EE_2.2/myst_004015_2013-12-17_09-19-13_EE_2.2_017.wav,190804,okay don't know me really stupid so i don't know ah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990081/myst_990081_2008-30-04_00-00-00_MS_2.1/myst_990081_2008-30-04_00-00-00_MS_2.1_036.wav,38988,i know
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990059/myst_990059_2008-12-05_00-00-00_MS_3.3/myst_990059_2008-12-05_00-00-00_MS_3.3_016.wav,32236,yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005028/myst_005028_2014-02-05_09-30-09_MX_2.1/myst_005028_2014-02-05_09-30-09_MX_2.1_012.wav,31044,to get it
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997279/myst_997279_2008-11-12_00-00-00_ME_2.3/myst_997279_2008-11-12_00-00-00_ME_2.3_018.wav,329964,en it will be then what is trying to turn on will be off then if you by the switch it it will turn on
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997287/myst_997287_2008-01-12_00-00-00_ME_1.3/myst_997287_2008-01-12_00-00-00_ME_1.3_078.wav,26540,yes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990580/myst_990580_2010-08-04_00-00-00_MS_2.1/myst_990580_2010-08-04_00-00-00_MS_2.1_032.wav,46892,goodbye
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996438/myst_996438_2009-08-10_00-00-00_VB_4.3/myst_996438_2009-08-10_00-00-00_VB_4.3_026.wav,66028,i don't get it
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997245/myst_997245_2009-08-01_00-00-00_ME_3.1/myst_997245_2009-08-01_00-00-00_ME_3.1_016.wav,149260,the one bulb that's left will shine really brightly
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012021/myst_012021_2014-02-18_09-54-24_SRL_1.2/myst_012021_2014-02-18_09-54-24_SRL_1.2_016.wav,147158,it expands like every other kind of water
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002122/myst_002122_2014-02-28_13-19-06_LS_1.1/myst_002122_2014-02-28_13-19-06_LS_1.1_006.wav,101864,it's showing the different systems
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012021/myst_012021_2013-12-20_08-54-44_MX_4.1/myst_012021_2013-12-20_08-54-44_MX_4.1_049.wav,41982,no thank you
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995734/myst_995734_2011-03-02_00-00-00_ME_1.1/myst_995734_2011-03-02_00-00-00_ME_1.1_026.wav,55468,bye
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013021/myst_013021_2013-12-04_13-57-39_EE_1.3/myst_013021_2013-12-04_13-57-39_EE_1.3_006.wav,116734,if it's the right material you make an open a closed
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990007/myst_990007_2008-09-05_00-00-00_ME_2.3/myst_990007_2008-09-05_00-00-00_ME_2.3_076.wav,73324,well the force it got too weak
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990351/myst_990351_2009-23-04_00-00-00_MS_4.2/myst_990351_2009-23-04_00-00-00_MS_4.2_002.wav,38924,good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995739/myst_995739_2011-10-02_00-00-00_ME_1.4/myst_995739_2011-10-02_00-00-00_ME_1.4_010.wav,249900,well the magnet might not be on the size cause it didn't really stick or attract from the magnet
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007075/myst_007075_2014-02-04_13-14-29_EE_1.1/myst_007075_2014-02-04_13-14-29_EE_1.1_020.wav,68244,the energy light
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997247/myst_997247_2008-11-12_00-00-00_ME_2.3/myst_997247_2008-11-12_00-00-00_ME_2.3_105.wav,130828,two if you're not using the switch
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990503/myst_990503_2010-03-02_00-00-00_WA_2.2/myst_990503_2010-03-02_00-00-00_WA_2.2_023.wav,43052,true
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995739/myst_995739_2011-18-02_00-00-00_ME_2.4/myst_995739_2011-18-02_00-00-00_ME_2.4_016.wav,249580,well if you like put a motor in there instead of the light bulb it will actually work too
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007084/myst_007084_2014-03-06_13-17-01_EE_2.1/myst_007084_2014-03-06_13-17-01_EE_2.1_005.wav,226352,the one d cell can be used about many things that one that one time
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002127/myst_002127_2014-04-30_11-37-57_LS_4.2/myst_002127_2014-04-30_11-37-57_LS_4.2_037.wav,102672,no cause it's not cause it's not used to touching
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012017/myst_012017_2014-02-19_10-22-35_SRL_1.3/myst_012017_2014-02-19_10-22-35_SRL_1.3_002.wav,211450,well you know how you said cool i didn't really say anything about what i was doing in particular
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996436/myst_996436_2009-21-09_00-00-00_VB_2.2/myst_996436_2009-21-09_00-00-00_VB_2.2_002.wav,236460,we've been making paper boats and seeing the capacity and how much passengers they can hold and we've been doing graphs
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990081/myst_990081_2008-01-05_00-00-00_MS_2.3/myst_990081_2008-01-05_00-00-00_MS_2.3_154.wav,120044,well kilo both of them have kilo in em and they both mean a thousand
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/998654/myst_998654_2010-30-09_00-00-00_MS_3.2/myst_998654_2010-30-09_00-00-00_MS_3.2_013.wav,71020,one hundred
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990047/myst_990047_2008-09-05_00-00-00_MS_3.2/myst_990047_2008-09-05_00-00-00_MS_3.2_154.wav,100332,we're measuring how much there is
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990082/myst_990082_2008-01-05_00-00-00_MS_2.3/myst_990082_2008-01-05_00-00-00_MS_2.3_030.wav,174188,it that means that the sponge would be heavier
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004030/myst_004030_2013-11-19_09-57-04_EE_1.2/myst_004030_2013-11-19_09-57-04_EE_1.2_007.wav,266722,when the motor is running i think that the energy is being transferred from stored energy to kinetic energy
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007253/myst_007253_2014-10-07_08-27-50_MX_2.2/myst_007253_2014-10-07_08-27-50_MX_2.2_001.wav,34044,good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002113/myst_002113_2014-03-21_08-03-55_LS_2.3/myst_002113_2014-03-21_08-03-55_LS_2.3_043.wav,478372,oh it it pushes down all the chewed up food like it like those little bits so it could like fit through that kind of like little tube of the esophagus
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002304/myst_002304_2015-05-18_13-45-18_LS_4.2/myst_002304_2015-05-18_13-45-18_LS_4.2_020.wav,250028,it depends because sometimes it just an instinctive but sometimes they have to be taught
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990070/myst_990070_2008-05-05_00-00-00_MS_2.3/myst_990070_2008-05-05_00-00-00_MS_2.3_016.wav,283596,um it's a bad idea because lots of em are different sizes and someone there's basically never any same or same weight size
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004015/myst_004015_2014-02-10_14-27-32_EE_4.1/myst_004015_2014-02-10_14-27-32_EE_4.1_027.wav,27948,no way
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996430/myst_996430_2009-05-10_00-00-00_VB_4.1/myst_996430_2009-05-10_00-00-00_VB_4.1_029.wav,208780,well the lengths of the sticks are each a centimeter apart
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997487/myst_997487_2010-28-01_00-00-00_ME_2.4/myst_997487_2010-28-01_00-00-00_ME_2.4_010.wav,66700,they're made out of metal
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013046/myst_013046_2013-12-11_12-05-34_EE_2.1/myst_013046_2013-12-11_12-05-34_EE_2.1_009.wav,389200,in the circuit a circuit lights makes a pathway for energy to flow and to the components
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007257/myst_007257_2015-02-18_11-39-24_LS_1.3/myst_007257_2015-02-18_11-39-24_LS_1.3_023.wav,104938,eat healthy plants
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996711/myst_996711_2011-27-01_00-00-00_MS_4.1/myst_996711_2011-27-01_00-00-00_MS_4.1_021.wav,168684,um i don't know really any oth observation
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012028/myst_012028_2014-02-18_10-17-21_SRL_1.3/myst_012028_2014-02-18_10-17-21_SRL_1.3_009.wav,116782,what is that what is that what is that what is it
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990043/myst_990043_2008-23-04_00-00-00_MS_1.2/myst_990043_2008-23-04_00-00-00_MS_1.2_038.wav,177388,um i put alexis straw against mine and mine was bigger
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005028/myst_005028_2014-02-13_09-45-29_MX_3.1/myst_005028_2014-02-13_09-45-29_MX_3.1_012.wav,281106,a salt solution but the <unk>out of water as just normal water weighs more than just plain water without salt
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013031/myst_013031_2014-05-29_11-08-35_LS_4.1/myst_013031_2014-05-29_11-08-35_LS_4.1_021.wav,80212,the dog and the owner wake up
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988441/myst_988441_2009-03-11_00-00-00_VB_1.2/myst_988441_2009-03-11_00-00-00_VB_1.2_005.wav,300364,i observed the longer the string was the lower number of swings it did
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002103/myst_002103_2014-03-10_14-12-34_LS_2.1/myst_002103_2014-03-10_14-12-34_LS_2.1_016.wav,93126,may you please repeat that
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014024/myst_014024_2013-12-19_12-46-40_MX_1.2/myst_014024_2013-12-19_12-46-40_MX_1.2_025.wav,238180,you can either separate it by evaporating it like salt and water or use something different
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012017/myst_012017_2014-02-19_10-09-54_SRL_1.2/myst_012017_2014-02-19_10-09-54_SRL_1.2_026.wav,215210,well they get one cause the water runs over the rocks and slowly erodes them
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018219/myst_018219_2014-10-15_14-39-35_LS_2.3/myst_018219_2014-10-15_14-39-35_LS_2.3_034.wav,109224,all of the other parts of the digestive system on a human
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004026/myst_004026_2013-11-18_09-01-31_EE_1.1/myst_004026_2013-11-18_09-01-31_EE_1.1_009.wav,191804,yeah i know what a pathway is it's um what did you say
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005022/myst_005022_2014-01-30_10-16-59_MX_1.2/myst_005022_2014-01-30_10-16-59_MX_1.2_026.wav,63140,a mixture
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997232/myst_997232_2009-08-01_00-00-00_ME_3.1/myst_997232_2009-08-01_00-00-00_ME_3.1_005.wav,154060,you need a battery and a couple of wires
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013042/myst_013042_2013-11-15_13-50-32_EE_1.1/myst_013042_2013-11-15_13-50-32_EE_1.1_009.wav,197596,they are a pathway of energy to the light bulb so that it can light up the light bulb
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997676/myst_997676_2011-20-01_00-00-00_ME_2.1/myst_997676_2011-20-01_00-00-00_ME_2.1_016.wav,146988,well the electricity has to be running through the wires
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018213/myst_018213_2014-09-18_15-08-46_LS_1.1/myst_018213_2014-09-18_15-08-46_LS_1.1_023.wav,280820,marni i love you
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002026/myst_002026_2014-04-29_13-25-44_LS_4.2/myst_002026_2014-04-29_13-25-44_LS_4.2_017.wav,255620,the wings because you can see they have bright colors to warn to predators to stay away you know i'm poisonous
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990502/myst_990502_2010-08-02_00-00-00_WA_3.1/myst_990502_2010-08-02_00-00-00_WA_3.1_013.wav,448844,i can't find so it'll just be a minute so i don't think my volume's off but it looks fine
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004027/myst_004027_2014-02-11_08-41-06_EE_4.1/myst_004027_2014-02-11_08-41-06_EE_4.1_010.wav,161966,experiment if that doesn't work
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007090/myst_007090_2014-03-07_10-51-11_EE_1.4/myst_007090_2014-03-07_10-51-11_EE_1.4_019.wav,9044,to go
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022212/myst_022212_2014-11-14_11-23-40_LS_1.1/myst_022212_2014-11-14_11-23-40_LS_1.1_001.wav,44044,i'm good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002126/myst_002126_2014-02-28_13-15-40_LS_1.1/myst_002126_2014-02-28_13-15-40_LS_1.1_029.wav,156896,there are many different types of animals living in this system
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013027/myst_013027_2013-12-05_14-12-43_EE_1.4/myst_013027_2013-12-05_14-12-43_EE_1.4_018.wav,185608,well you can hear the sound pretty thump thump of the drum
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990080/myst_990080_2008-14-05_00-00-00_MS_4.1/myst_990080_2008-14-05_00-00-00_MS_4.1_090.wav,51596,twenty degrees celsius
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997272/myst_997272_2009-22-01_00-00-00_ME_3.3/myst_997272_2009-22-01_00-00-00_ME_3.3_012.wav,41516,thank you
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996410/myst_996410_2009-01-10_00-00-00_VB_3.4/myst_996410_2009-01-10_00-00-00_VB_3.4_009.wav,204940,one through ten and on the x axis and on the y axis one through ten
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995527/myst_995527_2010-12-03_00-00-00_ME_4.3/myst_995527_2010-12-03_00-00-00_ME_4.3_008.wav,321484,um the nail will get stronger and uh and it'll have a m more uh energy to pick up the washers
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990081/myst_990081_2008-08-05_00-00-00_MS_3.1/myst_990081_2008-08-05_00-00-00_MS_3.1_044.wav,15756,well
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007257/myst_007257_2015-02-18_11-39-24_LS_1.3/myst_007257_2015-02-18_11-39-24_LS_1.3_001.wav,53044,good how are you
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995322/myst_995322_2009-19-03_00-00-00_ME_3.3/myst_995322_2009-19-03_00-00-00_ME_3.3_006.wav,385388,what's special is that one can make the li the two light bulbs bright and the other one can't it makes it a little dim
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997008/myst_997008_2008-29-01_00-00-00_ME_4.3/myst_997008_2008-29-01_00-00-00_ME_4.3_014.wav,82028,it's like a temporary magnet that um
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995301/myst_995301_2009-19-02_00-00-00_ME_1.2/myst_995301_2009-19-02_00-00-00_ME_1.2_008.wav,93164,one magnet is not sticking and one is
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_004.wav,47180,um not yet
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007238/myst_007238_2015-02-17_10-40-02_LS_1.3/myst_007238_2015-02-17_10-40-02_LS_1.3_029.wav,153392,the bacteria is a decomposer
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996217/myst_996217_2008-17-11_00-00-00_MS_1.2/myst_996217_2008-17-11_00-00-00_MS_1.2_018.wav,410508,um we we um well we did steps across the room to see how long that wa how many steps it took and we did large steps bi mini steps and normal steps
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995736/myst_995736_2011-24-02_00-00-00_ME_3.2/myst_995736_2011-24-02_00-00-00_ME_3.2_016.wav,262444,each symbol represents something like the swirly thing is a light bulb while the two lines is a d cell
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988442/myst_988442_2009-08-12_00-00-00_VB_2.3/myst_988442_2009-08-12_00-00-00_VB_2.3_023.wav,216364,it connects with my thinking because it's the number of passengers and what i was saying of dependent um variable
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997485/myst_997485_2010-21-01_00-00-00_ME_2.2/myst_997485_2010-21-01_00-00-00_ME_2.2_011.wav,90892,um it's
