recordingID,filepath,transcription_original,transcription_clean,has_audio_file,has_speech_in_audio,usable,duration,set
3050106_en_35_28_102,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_102/3050106_en_35_28_102.wav,my favourite book @e is @e me before you @e why @e @e this book talk about @a @a two @e human ,my favourite book e is e me before you e why e e this book talk about a a two e human,True,True,True,19.9836875,pretrain
3030105_en_36_29_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_36_29_100/3030105_en_36_29_100.wav, <unk> sport you can i i run everyday or two three @em day in a week @em i i play tennis a volleyball or i run the sport is very @m very important for for you and you when you practice sport you can be @e good you can stay good with with with you and with with all the people around you you can @m you can practice @voice you can practice @em a good @laugh @e there are many many sports @e volleyball or tennis or football or i don't know what is your favourite sport but you you stay good with you and with all the people around you @em ,unk sport you can i i run everyday or two three em day in a week em i i play tennis a volleyball or i run the sport is very m very important for for you and you when you practice sport you can be e good you can stay good with with with you and with with all the people around you you can m you can practice <unk> you can practice em a good e there are many many sports e volleyball or tennis or football or i don't know what is your favourite sport but you you stay good with you and with all the people around you em,True,True,True,120.072,pretrain
3060104_en_36_29_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_36_29_100/3060104_en_36_29_100.wav,@em i think you @e you should you should do @e a sport because a sport make makes you more @e more fit and @e it it will help you in @e in in @e in knowing more people @e i think sport is important also because @e @em doesn't making a- anything @e makes you feel bad and also you can be @e <unk-it> you can @e also @e feel bad @laugh and if you want you can come with me @e in @e in a training @e o- @e of my soccer's team @e and try @e soccer and if you like you can join my team and ,em i think you e you should you should do e a sport because a sport make makes you more e more fit and e it it will help you in e in in e in knowing more people e i think sport is important also because e em doesn't making a anything e makes you feel bad and also you can be e <unk> you can e also e feel bad and if you want you can come with me e in e in a training e o e of my soccer's team e and try e soccer and if you like you can join my team and,True,True,True,98.568,pretrain
3020107_en_36_29_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_36_29_100/3020107_en_36_29_100.wav,hi friends i'm elia and i play football and i say to you that sport @em very very it is very important @e i'm here to to prove to say to you to play some sport as like do you know football or rugby athletics swimming weight lifting also a- all all you want there are there are @e @bkg there are very there are very very sport <unk-it> @voice there are a lot of kind of sport in the world also yesterday @em @em in my school i i saw a a a new sport called torball but but you can play it i only if you have @e haven't the eyes @voice @e @e but sport is important because @e in the life @e it is very important in the life @em you @e change @e the sport change you and you become very strong the <unk> become very strong become very strong and the <unk> change in good and you are very more relax and @m and you aren't stressed @e because you are @m you are relaxed you are okay if you like sport if you try this you ,hi friends i'm elia and i play football and i say to you that sport em very very it is very important e i'm here to to prove to say to you to play some sport as like do you know football or rugby athletics swimming weight lifting also a all all you want there are there are e there are very there are very very sport <unk> <unk> there are a lot of kind of sport in the world also yesterday em em in my school i i saw a a a new sport called torball but but you can play it i only if you have e haven't the eyes <unk> e e but sport is important because e in the life e it is very important in the life em you e change e the sport change you and you become very strong the unk become very strong become very strong and the unk change in good and you are very more relax and m and you aren't stressed e because you are m you are relaxed you are okay if you like sport if you try this you,True,True,True,120.0,pretrain
3050113_en_36_29_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_36_29_100/3050113_en_36_29_100.wav,practicing sport is an important @em thing to do in a life because when @e you are stressed out by the school @breath you can @m play football basketball or go skiing or ride a bike and you can @ehm you can feel @ehm relaxed even if you if you @ehm and if you want i practice i dance and i go skiing three times a week so @ehm on wednesday you can come to my house and we can go @ehm to the to the slope slopes and go skiing for a half hour if you want or more ,practicing sport is an important em thing to do in a life because when e you are stressed out by the school eath you can m play football basketball or go skiing or ride a bike and you can ehm you can feel ehm relaxed even if you if you ehm and if you want i practice i dance and i go skiing three times a week so ehm on wednesday you can come to my house and we can go ehm to the to the slope slopes and go skiing for a half hour if you want or more,True,True,True,76.5388125,pretrain
3060110_en_36_29_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_36_29_100/3060110_en_36_29_100.wav,@cough sport is real funny and @e you should actually @e do it for example you can at home i don't know making buying a gym and improve @e your muscles or @e you can go out and run this is very healthy for you to for your health and @e you can improve your @e your physical aspect and then @ns you can also practise some team sports like football rugby or @e or volleyball or you can also do individual sports like tennis ping pong things that are @e very funny @ns you would definitely be happier after you do these sports then ,sport is real funny and e you should actually e do it for example you can at home i don't know making buying a gym and improve e your muscles or e you can go out and run this is very healthy for you to for your health and e you can improve your e your physical aspect and then you can also practise some team sports like football rugby or e or volleyball or you can also do individual sports like tennis ping pong things that are e very funny you would definitely be happier after you do these sports then,True,True,True,64.344,pretrain
3010120_en_36_29_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_36_29_100/3010120_en_36_29_100.wav,@e the football is a beautiful sport because @m is a no stressing <unk-it> stressing <unk-de> is a very competition @e you a <unk> football because <unk-it> @e <unk-it> because go in the socie- society and a <unk-it> speaking with <unk-it> and a <unk-it> <unk> a one <unk-it> @ehm you a play football because @a one is a new friend and a funny is very funny because the saturday go to football match and the <unk> funny @e and a <unk-it> one a <unk-it> because running running stress stress @voice <unk-it> and yes football is very beautiful and <unk-de> <unk-it> ve- ve- very everything sport is a stress not and yes @e <unk-it> @ehm you my friend football or there box or their volley or their every son ,e the football is a beautiful sport because m is a no stressing <unk> stressing <unk> is a very competition e you a unk football because <unk> e <unk> because go in the socie society and a <unk> speaking with <unk> and a <unk> unk a one <unk> ehm you a play football because a one is a new friend and a funny is very funny because the saturday go to football match and the unk funny e and a <unk> one a <unk> because running running stress stress <unk> <unk> and yes football is very beautiful and <unk> <unk> ve ve very everything sport is a stress not and yes e <unk> ehm you my friend football or there box or their volley or their every son,True,True,True,120.0065625,pretrain
3020101_en_36_29_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_36_29_100/3020101_en_36_29_100.wav,@ns @voice @ns and especially things about yourself in competitive in other in competitive sport we can @em do a real evalutation for my for us body state and know new people and new friend playing sport give the ability @e the to show of your talent and to espress ourselves and it helps us to stay active then @voice to plays as a team ,<unk> and especially things about yourself in competitive in other in competitive sport we can em do a real evalutation for my for us body state and know new people and new friend playing sport give the ability e the to show of your talent and to espress ourselves and it helps us to stay active then <unk> to plays as a team,True,True,True,120.072,pretrain
3010111_en_36_29_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_36_29_100/3010111_en_36_29_100.wav,hey mike what's up @laugh @e because you don't <unk> <unk-it> sport the sport is very important @e for us and for the person in the world because sport make happy make <unk> and make a a head @e and <unk-it> @ns @ehm and the sp- there are a lot of sport like football @e volleyball @e rugby soccer and gymnastic and you you can <unk-de> you can practise a lot of this sport because the sport is a thing you @laugh to do and this thing is make you happy your body and your head @laugh and your mother @laugh your mother me- @e become very happy when you practise a sports and your brother practise football when @laugh you ,hey mike what's up e because you don't unk <unk> sport the sport is very important e for us and for the person in the world because sport make happy make unk and make a a head e and <unk> ehm and the sp there are a lot of sport like football e volleyball e rugby soccer and gymnastic and you you can <unk> you can practise a lot of this sport because the sport is a thing you to do and this thing is make you happy your body and your head and your mother your mother me e become very happy when you practise a sports and your brother practise football when you,True,True,True,120.0065625,pretrain
3070122_en_36_29_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_36_29_100/3070122_en_36_29_100.wav,@em i think that @e sports are very fun @em i would do a sport but i'm trying to keep up with with school so i just quit and yes there are way to meet new new people to keep yourself fit @em yeah people say also open your mind and it helps to stay calm and for example if you are angry you can just let it all out doing a sport or something ,em i think that e sports are very fun em i would do a sport but i'm trying to keep up with with school so i just quit and yes there are way to meet new new people to keep yourself fit em yeah people say also open your mind and it helps to stay calm and for example if you are angry you can just let it all out doing a sport or something,True,True,True,46.44,pretrain
2010113_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2010113_en_5_7_100.wav, am gia- giacomo i'm giacomo ,am gia giacomo i'm giacomo,True,True,True,7.008,finetune
2010203_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2010203_en_5_7_100.wav,i'm eleven @ns ,i'm eleven,True,True,True,7.008,finetune
2020121_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020121_en_5_7_100.wav,how old are you @voice @ns ,how old are you <unk>,True,True,True,7.008,finetune
2040118_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2040118_en_5_7_100.wav,@voice ,<unk>,True,False,False,7.008,ignore
2080204_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2080204_en_5_7_100.wav,@voice i'm good thanks ,<unk> i'm good thanks,True,True,True,7.0791875,finetune
2080303_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2080303_en_5_7_100.wav,@voice how old are you @breath ,<unk> how old are you eath,True,True,True,7.0791875,finetune
2030115_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2030115_en_5_7_100.wav,i am eleven years old @ns ,i am eleven years old,True,True,True,7.008,finetune
2020215_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020215_en_5_7_100.wav,@voice @i <unk-it> is nicola @breath @breath ,<unk> i <unk> is nicola eath eath,True,True,True,7.008,finetune
2010216_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2010216_en_5_7_100.wav,@cough i'm te- i'm eleven years old @ns ,i'm te i'm eleven years old,True,True,True,7.008,finetune
2010324_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2010324_en_5_7_100.wav,@sil ,,True,False,False,7.008,ignore
2070120_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2070120_en_5_7_100.wav,@breath @breath ,eath eath,True,True,True,6.936,finetune
2070102_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2070102_en_5_7_100.wav,@sil ,,True,False,False,7.008,ignore
2040105_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2040105_en_5_7_100.wav,im i'm @e @e eleven years old i'm eleven ye- ,im i'm e e eleven years old i'm eleven ye,True,True,True,7.008,finetune
2080217_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2080217_en_5_7_100.wav,i'm ten years old @ns i'm ten years old i'm ten ,i'm ten years old i'm ten years old i'm ten,True,True,True,6.97475,finetune
2080109_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2080109_en_5_7_100.wav,i'm ele- eleven @voice @ns ,i'm ele eleven <unk>,True,True,True,6.97475,finetune
2040112_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2040112_en_5_7_100.wav,i'm nine years old @ns i'm nine years old ,i'm nine years old i'm nine years old,True,True,True,7.008,finetune
2010223_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2010223_en_5_7_100.wav,@ns i'm ,i'm,True,True,True,7.008,finetune
2020321_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020321_en_5_7_100.wav,i'm fine thank you ye- no i'm fine thank you and you ,i'm fine thank you ye no i'm fine thank you and you,True,True,True,7.008,finetune
2020419_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020419_en_5_7_100.wav,@bkg @voice ,<unk>,True,False,False,7.0791875,ignore
2070108_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2070108_en_5_7_100.wav,how old are you how old are you ,how old are you how old are you,True,True,True,7.008,finetune
2080211_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2080211_en_5_7_100.wav, <unk-de> years old @ns eleven years old ,<unk> years old eleven years old,True,True,True,7.0791875,finetune
2010119_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2010119_en_5_7_100.wav,i'm eleven years old i'm fine thanks ,i'm eleven years old i'm fine thanks,True,True,True,7.008,finetune
2060114_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2060114_en_5_7_100.wav,@voice ,<unk>,True,False,False,7.008,ignore
2020109_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020109_en_5_7_100.wav, how old are @voice @breath ,how old are <unk> eath,True,True,True,7.008,finetune
2010308_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2010308_en_5_7_100.wav,-i am giulia ,i am giulia,True,True,True,7.008,finetune
2020406_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020406_en_5_7_100.wav,@voice my name is fabiano my nam- ,<unk> my name is fabiano my nam,True,True,True,6.97475,finetune
2080121_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2080121_en_5_7_100.wav,i am ten y- year old ,i am ten y year old,True,True,True,6.97475,finetune
2020208_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020208_en_5_7_100.wav,@e <unk-it> @voice @laugh i am ,e <unk> <unk> i am,True,True,True,7.008,finetune
2080318_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2080318_en_5_7_100.wav,@sil ,,True,False,False,6.97475,ignore
2080309_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2080309_en_5_7_100.wav,hello @eh @breath @voice ,hello eh eath <unk>,True,True,True,6.97475,finetune
2020221_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020221_en_5_7_100.wav,i am @breath @ah @em @laugh ,i am eath ah em,True,True,True,7.008,finetune
2030103_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2030103_en_5_7_100.wav,@voice i'm ten i'm te- ,<unk> i'm ten i'm te,True,True,True,7.0791875,finetune
2050110_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2050110_en_5_7_100.wav,i'm elisa @breath ,i'm elisa eath,True,True,True,7.0791875,finetune
2060108_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2060108_en_5_7_100.wav,@bkg @e i'm eleven ,e i'm eleven,True,True,True,7.008,finetune
2080115_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2080115_en_5_7_100.wav,i'm fine thank you @voice eleven years old ,i'm fine thank you <unk> eleven years old,True,True,True,7.0791875,finetune
2040124_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2040124_en_5_7_100.wav,@ns i have ten <unk-de> old ,i have ten <unk> old,True,True,True,7.008,finetune
2020306_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020306_en_5_7_100.wav,@voice ,<unk>,True,False,False,7.008,ignore
2080102_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2080102_en_5_7_100.wav,i'm ten @voice ,i'm ten <unk>,True,True,True,6.97475,finetune
2020315_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020315_en_5_7_100.wav,@e fine thank you @breath ,e fine thank you eath,True,True,True,6.97475,finetune
2060102_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2060102_en_5_7_100.wav,@breath i'm i'm <unk> <unk-it> @laugh ,eath i'm i'm unk <unk>,True,True,True,7.008,finetune
2010107_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2010107_en_5_7_100.wav,i @breath i am elia ,i eath i am elia,True,True,True,7.008,finetune
2020115_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020115_en_5_7_100.wav, <unk-it> <unk-it> @breath ,<unk> <unk> eath,True,True,True,7.008,finetune
2020412_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2020412_en_5_7_100.wav,fine thank you and you @bkg fine thank you and you ,fine thank you and you fine thank you and you,True,True,True,7.008,finetune
2030109_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2030109_en_5_7_100.wav,ten years old i'm ten years old ,ten years old i'm ten years old,True,True,True,6.97475,finetune
2070114_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2070114_en_5_7_100.wav, <unk-it> ,<unk>,True,False,False,7.008,ignore
2050116_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2050116_en_5_7_100.wav,ten @ns @bkg ,ten,True,True,True,7.008,finetune
2010318_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_5_7_100/2010318_en_5_7_100.wav,@ns i- ,i,True,True,True,7.008,finetune
3070116_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3070116_en_35_28_100.wav,so i really like towns @laugh because they are big and i like go out with my friends and yeah i like to to walk the dog so i really need a big town because i real- ,so i really like towns because they are big and i like go out with my friends and yeah i like to to walk the dog so i really need a big town because i real,True,True,True,19.992,pretrain
3060104_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3060104_en_35_28_100.wav,@e i @laugh prefer living in a town because i think @e there are more more structures that can @e make your life more @e ,e i prefer living in a town because i think e there are more more structures that can e make your life more e,True,True,True,19.992,pretrain
3070109_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3070109_en_35_28_100.wav,i prefer live in a c- in a town because i think that it's more comfortable than live in a village in a village there are a lot of good things for example there is @e ,i prefer live in a c in a town because i think that it's more comfortable than live in a village in a village there are a lot of good things for example there is e,True,True,True,20.064,pretrain
3070101_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3070101_en_35_28_100.wav,@e @breath i prefer to live in a small village because i live in a small village and it's more comfortable and yeah it's @e less busy that than to live in a big city ,e eath i prefer to live in a small village because i live in a small village and it's more comfortable and yeah it's e less busy that than to live in a big city,True,True,True,19.992,pretrain
3030105_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3030105_en_35_28_100.wav,i prefer to live in a small village because i like the silence and @e @voice in a a town in a big town is it's ,i prefer to live in a small village because i like the silence and e <unk> in a a town in a big town is it's,True,True,True,19.992,pretrain
3020114_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3020114_en_35_28_100.wav,@voice i prefer live in a small in a village because is not traffic and <unk> ,<unk> i prefer live in a small in a village because is not traffic and unk,True,True,True,20.064,pretrain
3060110_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3060110_en_35_28_100.wav,@ns i prefer living in a town because there are more facilities in town picking i don't know the metro or a bus living in a small ,i prefer living in a town because there are more facilities in town picking i don't know the metro or a bus living in a small,True,True,True,20.064,pretrain
3010111_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3010111_en_35_28_100.wav,i prefer in live a village because i live in a village @e with my family <unk-it> @voice @e because there is @e @i ,i prefer in live a village because i live in a village e with my family <unk> <unk> e because there is e i,True,True,True,19.9836875,pretrain
3010120_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3010120_en_35_28_100.wav,i prefer in a living town because is very beautiful <unk-de> is big <unk-de> <unk> very <unk> ,i prefer in a living town because is very beautiful <unk> is big <unk> unk very unk,True,True,True,19.9836875,pretrain
3020101_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3020101_en_35_28_100.wav, i prefer living in a small village because the air is fresh and the nature is more closer and there is many benefit for the health in other the peace of the of ,i prefer living in a small village because the air is fresh and the nature is more closer and there is many benefit for the health in other the peace of the of,True,True,True,19.992,pretrain
3070122_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3070122_en_35_28_100.wav,@em i'd rather live in a town cause bigger it has more things and things that you can do in your freetime i live in a town and i think it's great i mean i would like to live in a city but ,em i'd rather live in a town cause bigger it has more things and things that you can do in your freetime i live in a town and i think it's great i mean i would like to live in a city but,True,True,True,19.992,pretrain
3050106_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3050106_en_35_28_100.wav,i like @e @e living in a small village because i like the @e small h- house and ,i like e e living in a small village because i like the e small h house and,True,True,True,19.9836875,pretrain
3050113_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3050113_en_35_28_100.wav,prefer to live in a village because in a town there melm- very much people in the streets and @e but i like the city the towns because they are @e ,prefer to live in a village because in a town there melm very much people in the streets and e but i like the city the towns because they are e,True,True,True,19.9836875,pretrain
3020107_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3020107_en_35_28_100.wav,@h i prefer live in a small village because it is @eh more relaxing and when you must go away you can go ,h i prefer live in a small village because it is eh more relaxing and when you must go away you can go,True,True,True,19.992,pretrain
3030111_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3030111_en_35_28_100.wav, i prefer lived in a small village because @em there are <unk-it> because @bkg @m because @em the town is ,i prefer lived in a small village because em there are <unk> because m because em the town is,True,True,True,19.992,pretrain
3010104_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_35_28_100/3010104_en_35_28_100.wav,@e i prefer @em @em living @em small town because i living in small town and i ,e i prefer em em living em small town because i living in small town and i,True,True,True,19.9836875,pretrain
2040112_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2040112_en_6_8_104.wav, yes thank you @breath ,yes thank you eath,True,True,True,10.08,finetune
2080318_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2080318_en_6_8_104.wav, <unk-it> @laugh <unk-it> ,<unk> <unk>,True,True,True,9.9526875,finetune
2080309_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2080309_en_6_8_104.wav,yes @voice ,yes <unk>,True,True,True,9.9526875,finetune
2080211_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2080211_en_6_8_104.wav,@e black pen @voice red pen and <unk-de> ,e black pen <unk> red pen and <unk>,True,True,True,9.9526875,finetune
2020208_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2020208_en_6_8_104.wav,drink @voice @breath @ns ,drink <unk> eath,True,True,True,10.008,finetune
2080121_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2080121_en_6_8_104.wav,yes @ns ,yes,True,True,True,9.9526875,finetune
2020109_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2020109_en_6_8_104.wav,@breath yes @voice ,eath yes <unk>,True,True,True,10.08,finetune
2080217_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2080217_en_6_8_104.wav,yes yes bye bye yes ye- ,yes yes bye bye yes ye,True,True,True,9.9526875,finetune
2080109_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2080109_en_6_8_104.wav,no thanks @voice i love <unk-it> ,no thanks <unk> i love <unk>,True,True,True,9.9526875,finetune
2010216_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2010216_en_6_8_104.wav,yes @bkg yes @e do you like it ,yes yes e do you like it,True,True,True,10.008,finetune
2020215_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2020215_en_6_8_104.wav,brown yellow @breath @em white <unk-it> ,brown yellow eath em white <unk>,True,True,True,10.008,finetune
2040105_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2040105_en_6_8_104.wav,no i don't @voice ,no i don't <unk>,True,True,True,10.008,finetune
2010113_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2010113_en_6_8_104.wav,@m @m no no no @bkg ,m m no no no,True,True,True,10.008,finetune
2020121_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2020121_en_6_8_104.wav,@ns @voice <unk-it> ,<unk> <unk>,True,True,True,10.008,finetune
2040118_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2040118_en_6_8_104.wav, @voice ,<unk>,True,False,False,10.008,ignore
2080303_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2080303_en_6_8_104.wav,@sil ,,True,False,False,9.9526875,ignore
2080204_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017dev/en_6_8_104/2080204_en_6_8_104.wav,yes a cupcake @laugh @voice ,yes a cupcake <unk>,True,True,True,10.0571875,finetune
